member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,dti,fico_range_low,fico_range_high,loan_status
1232475,6000,6000, 36 months,6.03%,182.62,A,MORTGAGE,150000,8.1,770,774,Fully Paid
1223683,17600,17600, 60 months,18.64%,453.08,E,MORTGAGE,65000,11.21,680,684,Charged Off
1232656,2500,2500, 36 months,11.71%,82.69,B,OWN,27600,1.48,740,744,Fully Paid
1232431,15000,15000, 36 months,6.03%,456.54,A,RENT,130000,2.23,775,779,Fully Paid
1232629,8000,8000, 36 months,14.27%,274.48,C,RENT,36000,7.3,695,699,Charged Off
1232347,15000,15000, 36 months,9.91%,483.38,B,MORTGAGE,95000,20.88,725,729,Fully Paid
1231714,14000,14000, 60 months,10.65%,301.96,B,RENT,51996,14.15,745,749,Fully Paid
1232372,3800,3800, 36 months,6.62%,116.68,A,OWN,79200,3.91,795,799,Fully Paid
1232359,35000,35000, 60 months,12.69%,790.82,B,OWN,110000,6.25,795,799,Charged Off
1231148,3000,3000, 36 months,12.69%,100.64,B,OWN,14400,4.25,705,709,Fully Paid
1228227,5600,5600, 36 months,14.27%,192.13,C,RENT,70000,23.66,675,679,Fully Paid
1232305,12000,12000, 36 months,15.27%,417.58,C,RENT,85000,23.39,680,684,Fully Paid
1230307,6000,6000, 36 months,10.65%,195.44,B,RENT,19200,17.31,705,709,Fully Paid
1165280,27250,27250, 60 months,18.64%,701.5,E,MORTGAGE,78000,14.74,720,724,Fully Paid
1226573,12000,12000, 36 months,6.03%,365.23,A,OWN,45000,20.91,765,769,Fully Paid
1231352,25000,25000, 60 months,10.65%,539.21,B,MORTGAGE,57600,17.06,765,769,Fully Paid
1215683,13000,13000, 36 months,6.62%,399.15,A,MORTGAGE,80000,12.71,745,749,Fully Paid
1225050,8000,8000, 36 months,7.90%,250.33,A,RENT,72000,1.33,755,759,Fully Paid
1232279,13600,13600, 36 months,6.03%,413.93,A,MORTGAGE,104000,0.35,795,799,Fully Paid
1232263,30000,30000, 60 months,12.69%,677.85,B,MORTGAGE,103800,3.99,780,784,Fully Paid
1215138,8000,8000, 36 months,8.90%,254.03,A,MORTGAGE,52000,4.08,715,719,Fully Paid
1195065,30000,30000, 36 months,8.90%,952.6,A,MORTGAGE,200000,6.71,735,739,Fully Paid
1231833,3000,3000, 36 months,10.65%,97.72,B,RENT,63372,9.16,730,734,Fully Paid
1228423,24000,24000, 60 months,19.03%,622.97,E,MORTGAGE,155000,18.53,680,684,Fully Paid
1232168,15000,15000, 36 months,17.58%,539.14,D,RENT,90000,15.96,665,669,Fully Paid
1232229,9400,9400, 60 months,21.67%,257.86,F,OWN,60000,13.26,675,679,Fully Paid
1232033,20000,20000, 60 months,14.65%,472.14,C,MORTGAGE,57600,19.73,730,734,Current
1219388,20000,20000, 60 months,14.27%,468.17,C,MORTGAGE,97500,12.58,705,709,Fully Paid
1232192,1300,1300, 36 months,6.03%,39.57,A,OWN,6000,24.4,765,769,Fully Paid
1225822,10000,10000, 36 months,7.51%,311.11,A,RENT,45000,23.44,740,744,Fully Paid
1232199,8000,8000, 36 months,6.62%,245.63,A,RENT,50000,15.96,735,739,Fully Paid
1225944,2800,2800, 60 months,9.91%,59.37,B,RENT,33204,1.08,800,804,Current
1016594,35000,35000, 36 months,12.42%,1169.54,B,RENT,77100,8.9,725,729,Fully Paid
1225960,2700,2700, 36 months,13.49%,91.62,C,RENT,35004,13.54,670,674,Fully Paid
1231984,35000,35000, 60 months,19.42%,916.03,E,MORTGAGE,90000,21.97,700,704,Charged Off
1230715,19000,19000, 60 months,11.71%,419.87,B,MORTGAGE,76700,11.37,745,749,Fully Paid
1223354,23000,23000, 60 months,12.42%,516.52,B,MORTGAGE,70000,16.48,755,759,Charged Off
1228992,12175,12175, 60 months,10.65%,262.6,B,MORTGAGE,106000,15.5,765,769,Current
1230971,25000,25000, 60 months,14.27%,585.22,C,RENT,62000,24.45,735,739,Fully Paid
1232150,10000,10000, 36 months,6.03%,304.36,A,RENT,36000,10,780,784,Fully Paid
1230787,5000,5000, 36 months,11.71%,165.38,B,RENT,52273,8.95,690,694,Fully Paid
1231824,12000,12000, 60 months,19.91%,317.33,E,MORTGAGE,65000,8.86,670,674,Charged Off
1231734,25000,25000, 60 months,15.27%,598.3,C,RENT,60000,12.1,730,734,Fully Paid
1232114,3500,3500, 36 months,6.03%,106.53,A,MORTGAGE,95000,5,770,774,Fully Paid
1232124,16000,16000, 36 months,6.03%,486.97,A,MORTGAGE,124000,4.73,780,784,Fully Paid
1232123,20000,20000, 36 months,8.90%,635.07,A,RENT,148080,15.88,735,739,Fully Paid
1231932,7500,7500, 36 months,11.71%,248.07,B,MORTGAGE,50000,10.46,705,709,Charged Off
1231644,5000,5000, 36 months,12.42%,167.08,B,RENT,40000,7.35,720,724,Fully Paid
1231642,35000,35000, 36 months,7.90%,1095.16,A,MORTGAGE,95000,8.79,760,764,Fully Paid
1231842,10000,10000, 60 months,10.65%,215.69,B,OWN,100000,2.75,785,789,Charged Off
1231837,10000,10000, 36 months,18.64%,364.75,E,RENT,57000,21.15,675,679,Fully Paid
1231806,3600,3600, 36 months,7.90%,112.65,A,MORTGAGE,90000,16.28,765,769,Fully Paid
1231610,5600,5600, 36 months,15.96%,196.77,C,RENT,48000,20.4,660,664,Fully Paid
1222442,14000,14000, 60 months,15.27%,335.05,C,RENT,42000,21.91,705,709,Fully Paid
1231578,7575,7575, 36 months,6.62%,232.59,A,MORTGAGE,21600,23.89,735,739,Fully Paid
1231569,23525,23525, 36 months,7.90%,736.11,A,MORTGAGE,62500,16.92,735,739,Fully Paid
1201685,10000,10000, 36 months,7.90%,312.91,A,RENT,54000,0.96,745,749,Fully Paid
1229929,35000,35000, 60 months,17.27%,874.93,D,RENT,92000,14.22,725,729,Fully Paid
1231740,9300,9300, 36 months,8.90%,295.31,A,MORTGAGE,45760,3.65,720,724,Fully Paid
1228067,7000,7000, 36 months,12.69%,234.82,B,OWN,38400,16.19,685,689,Fully Paid
1231287,8400,8400, 36 months,16.77%,298.53,D,MORTGAGE,43200,21.39,660,664,Fully Paid
1229752,17000,17000, 36 months,6.03%,517.41,A,MORTGAGE,70000,10.49,775,779,Fully Paid
1231716,5000,5000, 36 months,10.65%,162.87,B,RENT,20000,7.32,695,699,Fully Paid
1231515,20000,20000, 60 months,19.42%,523.45,E,MORTGAGE,75000,23.82,675,679,Fully Paid
1231308,3000,3000, 36 months,16.77%,106.62,D,MORTGAGE,65000,16.63,685,689,Fully Paid
1231227,12000,12000, 36 months,6.03%,365.23,A,OWN,42000,22.11,745,749,Fully Paid
1230006,15000,15000, 60 months,16.77%,370.94,D,RENT,88000,5.66,700,704,Current
1231318,5500,5500, 36 months,12.69%,184.5,B,MORTGAGE,96000,3.04,685,689,Fully Paid
1230392,1450,1450, 36 months,7.51%,45.12,A,RENT,24000,10.9,740,744,Fully Paid
1224633,30000,30000, 60 months,11.71%,662.95,B,RENT,150000,3.02,780,784,Fully Paid
1231263,8000,8000, 36 months,7.90%,250.33,A,RENT,50000,5.47,735,739,Fully Paid
1231451,7000,7000, 36 months,7.90%,219.04,A,OWN,27600,20.96,765,769,Charged Off
1230977,10000,10000, 36 months,14.27%,343.09,C,RENT,60000,22.28,695,699,Fully Paid
1223568,20000,20000, 60 months,12.69%,451.9,B,OWN,102000,23.87,720,724,Fully Paid
1225965,6600,6600, 36 months,7.90%,206.52,A,MORTGAGE,47000,26.89,720,724,Fully Paid
1130832,6000,6000, 36 months,11.71%,198.46,B,RENT,30000,17.36,690,694,Fully Paid
1231392,7000,7000, 36 months,16.77%,248.77,D,MORTGAGE,120000,16.94,685,689,Fully Paid
1231197,4000,4000, 36 months,12.42%,133.67,B,RENT,23400,14.26,690,694,Fully Paid
1231103,12350,12350, 60 months,14.27%,289.1,C,RENT,59000,22.72,720,724,Charged Off
1231125,10000,10000, 36 months,11.71%,330.76,B,RENT,52000,5.85,685,689,Fully Paid
1116140,12000,12000, 36 months,16.77%,426.47,D,MORTGAGE,60000,0.52,665,669,Fully Paid
1230902,18400,18400, 60 months,23.13%,520.08,G,MORTGAGE,75000,7.86,660,664,Charged Off
1230892,24000,24000, 60 months,17.58%,603.98,D,MORTGAGE,80000,13.92,705,709,Fully Paid
1230895,10000,10000, 36 months,7.90%,312.91,A,MORTGAGE,54000,19.07,730,734,Fully Paid
1229925,20000,20000, 60 months,9.91%,424.06,B,RENT,36000,23.27,795,799,Fully Paid
1219278,15000,15000, 36 months,16.29%,529.51,D,RENT,52800,18.7,670,674,Fully Paid
1188727,3600,3600, 36 months,14.27%,123.52,C,RENT,26400,12.59,715,719,Fully Paid
1204548,11325,11325, 36 months,10.65%,368.9,B,MORTGAGE,25920,18.89,740,744,Fully Paid
1095801,25000,25000, 60 months,12.42%,561.44,B,MORTGAGE,68000,19.24,745,749,Current
1230834,3100,3100, 36 months,13.49%,105.19,C,RENT,65000,3.42,675,679,Fully Paid
1219263,20000,20000, 36 months,7.90%,625.81,A,MORTGAGE,150000,4.09,735,739,Fully Paid
1192609,14400,14400, 36 months,6.03%,438.28,A,MORTGAGE,75000,27.02,755,759,Fully Paid
1230772,5850,5850, 36 months,13.49%,198.5,C,MORTGAGE,31200,24.19,685,689,Fully Paid
1230821,5000,5000, 36 months,6.62%,153.52,A,MORTGAGE,124800,11.24,765,769,Fully Paid
1230812,3000,3000, 36 months,6.62%,92.12,A,MORTGAGE,45000,23.25,755,759,Fully Paid
1218570,35000,35000, 60 months,11.71%,773.44,B,MORTGAGE,88000,6.56,780,784,Charged Off
1230753,12000,12000, 36 months,11.71%,396.92,B,RENT,77000,11.6,690,694,Fully Paid
1230955,30000,30000, 60 months,15.96%,728.91,C,RENT,55000,15.4,765,769,Fully Paid
1212106,20000,20000, 36 months,12.69%,670.9,B,OWN,50000,13.63,685,689,Fully Paid
1230781,7000,7000, 36 months,7.90%,219.04,A,RENT,43200,3.15,715,719,Charged Off
1230775,8000,8000, 36 months,6.62%,245.63,A,RENT,39000,5.91,745,749,Fully Paid
1230780,8000,8000, 36 months,8.90%,254.03,A,MORTGAGE,28776,9.47,730,734,Fully Paid
1230766,5000,5000, 36 months,9.91%,161.13,B,MORTGAGE,83000,18.65,705,709,Fully Paid
1230424,17500,17500, 36 months,13.49%,593.79,C,RENT,85000,8.19,700,704,Fully Paid
1230769,9000,9000, 36 months,7.90%,281.62,A,RENT,58800,18.3,730,734,Fully Paid
1230495,6000,6000, 36 months,13.49%,203.59,C,MORTGAGE,79416,6.24,675,679,Fully Paid
1230764,8000,8000, 36 months,17.58%,287.54,D,MORTGAGE,48661.8,4.81,660,664,Fully Paid
1230744,7200,7200, 36 months,12.69%,241.53,B,RENT,30000,19.52,680,684,Charged Off
1230742,7500,7500, 36 months,16.29%,264.76,D,RENT,120000,13.33,670,674,Fully Paid
1230725,2500,2500, 36 months,10.65%,81.44,B,RENT,24000,20.6,715,719,Fully Paid
1173836,6000,6000, 36 months,12.69%,201.27,B,RENT,40000,11.58,690,694,Fully Paid
1228460,13200,13200, 36 months,6.62%,405.29,A,RENT,60000,12.75,800,804,Fully Paid
1228104,16800,16800, 60 months,10.65%,362.35,B,RENT,52000,3.25,790,794,Fully Paid
1230623,7500,7500, 36 months,7.90%,234.68,A,RENT,50000,0.86,775,779,Charged Off
1230504,6000,6000, 36 months,8.90%,190.52,A,RENT,41000,14.53,700,704,Fully Paid
1107451,17950,17950, 60 months,11.71%,396.67,B,OWN,35880,5.45,780,784,Fully Paid
1230650,9525,9525, 60 months,17.27%,238.11,D,RENT,50000,7.03,695,699,Fully Paid
1230474,12000,12000, 36 months,7.90%,375.49,A,MORTGAGE,65000,11.69,730,734,Fully Paid
1230639,5000,5000, 36 months,11.71%,165.38,B,MORTGAGE,70116,17.75,680,684,Fully Paid
1230637,14000,14000, 36 months,9.91%,451.15,B,OWN,74700,4.72,730,734,Fully Paid
1230481,13000,13000, 36 months,15.96%,456.79,C,MORTGAGE,76800,21.34,690,694,Fully Paid
1229853,30000,30000, 60 months,14.27%,702.26,C,RENT,57048,14.49,735,739,Fully Paid
1230581,9000,9000, 36 months,6.62%,276.34,A,RENT,34320,25.91,755,759,Charged Off
1230468,10000,10000, 36 months,6.62%,307.04,A,RENT,55000,11.65,740,744,Charged Off
1149236,15850,15850, 60 months,13.49%,364.63,C,RENT,40000,28.71,725,729,Current
1230439,6000,6000, 36 months,6.03%,182.62,A,MORTGAGE,54000,24.07,765,769,Fully Paid
1230435,15000,15000, 60 months,8.90%,310.65,A,MORTGAGE,96000,15.45,780,784,Fully Paid
1230432,8975,8975, 36 months,6.62%,275.57,A,MORTGAGE,32500,29.61,740,744,Fully Paid
1230573,8000,8000, 36 months,7.90%,250.33,A,RENT,40000,12.66,730,734,Charged Off
1230572,11975,11975, 36 months,6.62%,367.68,A,RENT,50000,14.55,735,739,Fully Paid
1226975,21000,21000, 60 months,16.77%,519.32,D,MORTGAGE,110256,20.17,700,704,Fully Paid
1230411,11000,11000, 36 months,8.90%,349.29,A,MORTGAGE,144000,13.76,715,719,Fully Paid
1230386,15000,15000, 36 months,8.90%,476.3,A,MORTGAGE,200000,8.6,735,739,Fully Paid
1230523,8000,8000, 36 months,11.71%,264.61,B,RENT,50000,15.84,700,704,Charged Off
1211645,11200,11200, 36 months,13.49%,380.03,C,RENT,68000,15.42,670,674,Fully Paid
1230293,3200,3200, 36 months,12.69%,107.35,B,RENT,22000,12.62,670,674,Fully Paid
1230015,8400,8400, 36 months,12.42%,280.69,B,RENT,50400,1.69,705,709,Fully Paid
1230160,2400,2400, 36 months,19.91%,89.09,E,MORTGAGE,150000,14.35,670,674,Charged Off
1230320,7000,7000, 36 months,16.29%,247.11,D,MORTGAGE,62000,12.22,665,669,Fully Paid
1230317,6000,6000, 36 months,15.96%,210.83,C,RENT,98000,16.7,660,664,Fully Paid
1230112,9600,9600, 60 months,13.49%,220.85,C,RENT,68000,8.33,715,719,Charged Off
1230107,13000,13000, 36 months,12.42%,434.4,B,MORTGAGE,90000,13.34,700,704,Fully Paid
1230102,5150,5150, 60 months,10.65%,111.08,B,OWN,50400,15.74,725,729,Fully Paid
1230071,15000,15000, 36 months,13.49%,508.96,C,MORTGAGE,120000,0.66,715,719,Fully Paid
1230070,7500,7500, 36 months,7.51%,233.34,A,OWN,90000,13.37,745,749,Fully Paid
1200662,15850,15850, 60 months,13.49%,364.63,C,MORTGAGE,38397,11.44,720,724,Charged Off
1230043,6000,6000, 36 months,7.90%,187.75,A,RENT,27040,14.56,725,729,Fully Paid
1229011,10000,10000, 36 months,7.90%,312.91,A,OWN,35000,23.11,730,734,Fully Paid
1230029,15000,15000, 60 months,20.89%,404.88,F,RENT,92000,22.34,665,669,Charged Off
1228716,1500,1500, 36 months,16.77%,53.31,D,RENT,60000,12.98,660,664,Fully Paid
1228520,20000,20000, 60 months,22.06%,553.07,F,MORTGAGE,79864,11.14,660,664,Charged Off
1229951,21000,21000, 60 months,11.71%,464.07,B,MORTGAGE,65000,18.33,735,739,Fully Paid
1226993,12000,12000, 36 months,11.71%,396.92,B,OWN,40008,16.37,695,699,Fully Paid
1228652,30000,30000, 60 months,14.27%,702.26,C,MORTGAGE,93000,18.65,735,739,Fully Paid
1229985,12000,12000, 36 months,16.29%,423.61,D,MORTGAGE,62208,19.1,670,674,Fully Paid
1229986,5000,5000, 36 months,6.03%,152.18,A,OWN,60000,16.76,775,779,Fully Paid
1230136,30000,30000, 36 months,10.65%,977.2,B,RENT,97000,22.74,735,739,Charged Off
1229952,11250,11250, 36 months,14.27%,385.98,C,RENT,40000,19.92,665,669,Fully Paid
1229938,12000,12000, 36 months,7.90%,375.49,A,MORTGAGE,60000,2.8,740,744,Fully Paid
1229897,7800,7800, 36 months,12.69%,261.65,B,RENT,45000,9.39,700,704,Fully Paid
1229884,30000,30000, 60 months,12.42%,673.72,B,RENT,81996,18.56,740,744,Fully Paid
1229913,17000,17000, 36 months,8.90%,539.81,A,MORTGAGE,60000,19.66,735,739,Fully Paid
1229877,14000,14000, 36 months,6.03%,426.1,A,MORTGAGE,94800,22.91,770,774,Fully Paid
1222935,2500,2500, 36 months,8.90%,79.39,A,RENT,35000,11.01,715,719,Fully Paid
1228886,15000,15000, 60 months,17.27%,374.97,D,RENT,50000,15.84,690,694,Fully Paid
1229667,24000,24000, 60 months,11.71%,530.36,B,RENT,95000,9.06,740,744,Fully Paid
1228405,9000,9000, 36 months,7.51%,280,A,MORTGAGE,55000,16.14,740,744,Fully Paid
1229814,17050,17050, 60 months,10.65%,367.74,B,RENT,30660,25.44,750,754,Charged Off
1229633,3000,3000, 60 months,10.65%,64.71,B,MORTGAGE,90000,11.53,735,739,Current
1229807,1925,1925, 36 months,6.03%,58.59,A,OWN,30000,13.32,755,759,Fully Paid
1229586,35000,35000, 60 months,19.91%,925.54,E,MORTGAGE,135000,20.21,695,699,Fully Paid
1213764,6625,6625, 60 months,14.27%,155.09,C,MORTGAGE,25995,24.68,705,709,Current
1228967,1000,1000, 36 months,7.90%,31.3,A,RENT,40000,17.01,725,729,Fully Paid
1228686,21600,21600, 60 months,13.49%,496.91,C,MORTGAGE,60000,5.38,745,749,Fully Paid
1229139,4200,4200, 36 months,11.71%,138.92,B,MORTGAGE,107004,10.03,685,689,Fully Paid
1229179,12850,12850, 60 months,22.74%,360.34,G,RENT,60000,1.36,675,679,Charged Off
1229172,4800,4800, 36 months,7.51%,149.34,A,MORTGAGE,36000,28.87,730,734,Fully Paid
1228866,4200,4200, 36 months,9.91%,135.35,B,RENT,30000,9.86,715,719,Fully Paid
1227505,5000,5000, 36 months,6.03%,152.18,A,MORTGAGE,148350,20.43,750,754,Fully Paid
1229163,16000,16000, 36 months,14.65%,551.91,C,MORTGAGE,56033,22.57,690,694,Fully Paid
1229160,12800,12800, 60 months,12.42%,287.46,B,MORTGAGE,98300,19.46,720,724,Current
1229143,19850,19850, 36 months,9.91%,639.67,B,RENT,53313,9.66,730,734,Fully Paid
1227515,20000,20000, 60 months,15.27%,478.64,C,MORTGAGE,90000,20.03,710,714,Fully Paid
1224535,15000,15000, 60 months,11.71%,331.48,B,MORTGAGE,45000,20.8,740,744,Fully Paid
1229319,8000,8000, 36 months,12.69%,268.36,B,RENT,160000,10.03,685,689,Fully Paid
1229314,15000,15000, 36 months,7.90%,469.36,A,MORTGAGE,60000,7.68,730,734,Fully Paid
1218684,3000,3000, 36 months,13.49%,101.8,C,RENT,30000,14.73,680,684,Fully Paid
1229105,21850,21850, 60 months,17.27%,546.21,D,MORTGAGE,50000,24.39,700,704,Charged Off
1223373,4000,4000, 36 months,12.69%,134.18,B,RENT,115000,1.34,705,709,Fully Paid
1229098,34000,34000, 60 months,12.42%,763.55,B,OWN,85800,11.54,735,739,Charged Off
1228890,20000,20000, 60 months,19.91%,528.88,E,RENT,175000,14.02,675,679,Fully Paid
1224903,28000,28000, 36 months,7.90%,876.13,A,MORTGAGE,320000,14.5,750,754,Fully Paid
1204352,14000,14000, 60 months,17.27%,349.98,D,RENT,77000,15.05,680,684,Current
1228850,12000,12000, 60 months,14.27%,280.91,C,MORTGAGE,80000,5.2,710,714,Fully Paid
1075528,8000,8000, 36 months,18.64%,291.8,E,MORTGAGE,114000,11.36,700,704,Fully Paid
1228982,10000,10000, 36 months,14.65%,344.95,C,RENT,43000,8.62,675,679,Fully Paid
1228828,12000,12000, 60 months,19.03%,311.49,E,RENT,140000,8.32,680,684,Current
1228936,16000,16000, 60 months,11.71%,353.58,B,RENT,48000,14.3,750,754,Fully Paid
1223631,17000,17000, 36 months,6.03%,517.41,A,MORTGAGE,110000,9.47,800,804,Fully Paid
1228805,5000,5000, 36 months,15.27%,173.99,C,MORTGAGE,54000,14.71,665,669,Charged Off
1228932,2000,2000, 36 months,15.27%,69.6,C,RENT,62000,0.87,670,674,Fully Paid
1228786,20000,20000, 60 months,10.65%,431.37,B,OWN,90000,2.16,765,769,Current
1228631,10000,10000, 36 months,6.03%,304.36,A,OWN,50000,13.18,785,789,Fully Paid
1228770,4500,4500, 36 months,9.91%,145.02,B,RENT,39000,11.09,695,699,Fully Paid
1214706,4100,4100, 36 months,17.58%,147.37,D,RENT,44000,12.86,690,694,Fully Paid
1228659,4200,4200, 36 months,13.49%,142.51,C,MORTGAGE,43200,15.5,685,689,Fully Paid
1228161,12000,12000, 36 months,9.91%,386.7,B,RENT,58000,6.41,720,724,Fully Paid
1228496,18000,18000, 60 months,18.25%,459.54,D,MORTGAGE,78000,14.6,675,679,Fully Paid
1227246,35000,35000, 60 months,22.06%,967.86,F,RENT,120000,16.82,665,669,Charged Off
1228637,10000,10000, 36 months,16.29%,353.01,D,MORTGAGE,53000,15.58,665,669,Fully Paid
1227675,3000,3000, 36 months,6.03%,91.31,A,RENT,30000,15.72,775,779,Fully Paid
1190357,4425,4425, 36 months,8.90%,140.51,A,RENT,60000,2.94,715,719,Fully Paid
1051928,28000,28000, 36 months,7.51%,871.11,A,MORTGAGE,180000,8.52,790,794,Fully Paid
1228623,35000,35000, 60 months,13.49%,805.17,C,OWN,95000,0.64,795,799,Fully Paid
1228499,12000,12000, 36 months,6.62%,368.45,A,MORTGAGE,53000,22.75,740,744,Charged Off
1228502,4800,4800, 36 months,14.65%,165.58,C,MORTGAGE,46525,13.49,665,669,Charged Off
1228487,2400,2400, 36 months,8.90%,76.21,A,RENT,82500,13.56,710,714,Fully Paid
1228606,31300,31300, 36 months,11.71%,1035.28,B,MORTGAGE,58000,18.58,740,744,Fully Paid
1228471,32250,32250, 60 months,19.42%,844.06,E,MORTGAGE,64480,20.99,700,704,Fully Paid
1228477,3000,3000, 36 months,8.90%,95.26,A,RENT,62000,16.05,700,704,Fully Paid
1228462,4000,4000, 36 months,7.90%,125.17,A,MORTGAGE,39000,9.91,715,719,Charged Off
1228570,15000,15000, 36 months,12.69%,503.18,B,MORTGAGE,42655.8,5.94,715,719,Charged Off
1227915,4800,4800, 36 months,6.62%,147.38,A,MORTGAGE,65000,6.96,750,754,Fully Paid
1227373,14400,14400, 36 months,12.69%,483.05,B,MORTGAGE,115000,12.55,695,699,Fully Paid
1228440,7000,7000, 36 months,8.90%,222.28,A,OWN,160000,20.75,700,704,Fully Paid
1228533,5000,5000, 60 months,14.27%,117.05,C,RENT,36000,14.07,680,684,Charged Off
1217982,20800,20800, 60 months,12.69%,469.97,B,MORTGAGE,78500,7.08,730,734,Fully Paid
1228434,4200,4200, 36 months,7.90%,131.42,A,RENT,42000,10.86,740,744,Fully Paid
1222664,7200,7200, 36 months,8.90%,228.63,A,MORTGAGE,62400,22.06,715,719,Fully Paid
1225556,4200,4200, 36 months,8.90%,133.37,A,RENT,47500,12.4,700,704,Fully Paid
1228282,18200,18200, 36 months,7.90%,569.49,A,MORTGAGE,80000,17.37,730,734,Fully Paid
1227918,10000,10000, 36 months,6.03%,304.36,A,RENT,60000,14.14,790,794,Fully Paid
1228103,22000,22000, 36 months,12.69%,737.99,B,MORTGAGE,115000,21.64,700,704,Fully Paid
1228211,20000,20000, 36 months,15.27%,695.96,C,MORTGAGE,84000,9.01,675,679,Fully Paid
1228214,3000,3000, 36 months,16.29%,105.91,D,RENT,52000,16.62,660,664,Fully Paid
1219151,2800,2800, 36 months,12.69%,93.93,B,RENT,64800,13.85,665,669,Charged Off
1228201,4000,4000, 36 months,14.65%,137.98,C,RENT,48000,22.38,665,669,Fully Paid
1228059,3775,3775, 36 months,11.71%,124.87,B,MORTGAGE,55000,23.54,695,699,Fully Paid
1228181,2500,2500, 60 months,15.96%,60.75,C,RENT,40296,22.6,680,684,Fully Paid
1200822,25000,25000, 60 months,10.65%,539.21,B,MORTGAGE,116000,3.55,760,764,Fully Paid
1228175,6000,6000, 36 months,11.71%,198.46,B,RENT,37200,21.45,685,689,Fully Paid
1228025,7500,7500, 36 months,14.27%,257.32,C,RENT,38400,23.81,665,669,Charged Off
1219248,11625,11625, 60 months,10.65%,250.74,B,MORTGAGE,66000,11.49,755,759,Charged Off
1227000,20000,20000, 36 months,6.62%,614.08,A,RENT,54996,17.74,780,784,Fully Paid
1228152,16000,16000, 36 months,8.90%,508.06,A,RENT,36000,8.58,730,734,Fully Paid
1227382,6000,6000, 36 months,6.03%,182.62,A,MORTGAGE,96000,23.8,770,774,Fully Paid
1228126,1000,1000, 36 months,10.65%,32.58,B,RENT,20000,21.3,710,714,Fully Paid
1227970,12000,12000, 36 months,6.03%,365.23,A,RENT,85000,8.14,760,764,Fully Paid
1227954,14000,14000, 60 months,16.77%,346.21,D,RENT,99000,13.47,730,734,Fully Paid
1223058,2550,2550, 36 months,14.27%,87.49,C,RENT,25200,23.32,690,694,Fully Paid
1227230,6000,6000, 36 months,6.62%,184.23,A,MORTGAGE,60000,11.46,765,769,Fully Paid
1227944,3000,3000, 36 months,7.90%,93.88,A,RENT,62400,8.98,740,744,Charged Off
1227352,8000,8000, 36 months,12.69%,268.36,B,OWN,35000,13.75,695,699,Fully Paid
1125422,13250,13250, 36 months,11.71%,438.26,B,RENT,40000,24.54,705,709,Fully Paid
1227503,11400,11400, 36 months,6.62%,350.03,A,MORTGAGE,90000,8.17,745,749,Fully Paid
